Positive,Neutral,Negative,Compound,numQuest,numChars,numPers
0.288,0.533,0.179,0.2575,0,84,3
0.274,0.502,0.224,0.126,0,112,0
0.333,0.667,0,0.3612,0,36,0
0.147,0.6,0.253,-0.2235,0,50,0
0.23,0.641,0.128,0.3802,0,66,0
0.055,0.467,0.478,-0.8742,0,93,6
0,1,0,0,0,58,0
0.156,0.844,0,0.34,1,105,3
0,0.642,0.358,-0.8105,0,105,2
0.483,0.517,0,0.4215,0,34,0
0.488,0.512,0,0.8237,0,57,3
0.264,0.736,0,0.5562,0,66,0
0.107,0.893,0,0.2023,0,92,1
0,1,0,0,0,54,0
0,1,0,0,0,50,0
0,1,0,0,0,29,0
0,1,0,0,0,50,0
0.252,0.748,0,0.5719,0,77,1
0,0.881,0.119,-0.4019,0,131,1
0,1,0,0,0,135,7
0.211,0.692,0.097,0.3576,0,101,1
0.444,0.556,0,0.4926,0,31,0
0,1,0,0,1,53,0
0.202,0.657,0.141,-0.1007,0,78,0
0.666,0.334,0,0.9323,0,75,1
0.355,0.645,0,0.5267,0,73,1
0,1,0,0,0,28,1
0.761,0.239,0,0.4926,0,23,0
0,1,0,0,0,27,0
0.35,0.65,0,0.8658,0,123,0
0.423,0.577,0,0.296,0,32,0
0.477,0.523,0,0.7494,0,68,1
0.535,0.465,0,0.7845,0,64,1
0.42,0.58,0,0.4404,1,43,0
0.163,0.683,0.154,0.0836,0,140,2
0.211,0.789,0,0.4939,1,82,1
0.161,0.839,0,0.3182,0,87,1
0.581,0.419,0,0.632,0,30,0
0,1,0,0,0,41,0
0,1,0,0,0,50,1
0.432,0.568,0,0.5859,0,45,0
0.318,0.26,0.422,-0.3818,0,53,0
0,0.62,0.38,-0.5996,0,60,4
0,0.27,0.73,-0.4019,0,20,0
0.523,0.477,0,0.5093,0,31,0
0.351,0.649,0,0.7568,0,89,1
0,1,0,0,1,135,0
0,0.753,0.247,-0.3182,0,49,0
0.076,0.803,0.12,-0.2728,0,131,1
0,1,0,0,1,31,0
0,1,0,0,0,95,0
0.482,0.518,0,0.4199,0,37,0
0.116,0.597,0.287,-0.7067,0,120,2
0.244,0.618,0.138,0.5999,0,134,5
0.491,0.509,0,0.91,0,110,0
0.179,0.821,0,0.5399,0,116,0
0.394,0.606,0,0.3818,0,38,0
0,0.894,0.106,-0.3089,0,139,3
0.596,0.404,0,0.9406,0,78,1
0.406,0.505,0.088,0.7213,0,68,0
0.367,0.633,0,0.4404,0,42,0
0.449,0.551,0,0.6908,0,57,0
0,1,0,0,0,30,0
0.414,0.586,0,0.8481,1,100,3
0.225,0.775,0,0.4404,0,114,0
0.447,0.553,0,0.8839,0,131,3
0.374,0.529,0.097,0.7407,0,106,2
0,1,0,0,0,22,0
0.408,0.592,0,0.7345,0,77,0
0.356,0.644,0,0.6628,2,56,0
0.17,0.83,0,0.5994,1,134,5
0,0.897,0.103,-0.2411,0,101,1
0.155,0.845,0,0.5949,0,123,3
0,1,0,0,0,32,0
0.459,0.541,0,0.5267,0,34,0
0.263,0.737,0,0.6908,0,108,0
0.491,0.509,0,0.9117,0,83,0
0.645,0.355,0,0.8059,0,52,0
0.389,0.611,0,0.7906,0,80,0
0,0.909,0.091,-0.1531,0,106,1
0.172,0.828,0,0.3612,0,78,0
0.531,0.469,0,0.5267,0,35,0
0,0.78,0.22,-0.4767,0,72,1
0.085,0.686,0.229,-0.555,0,133,1
0,1,0,0,1,36,0
0.095,0.802,0.103,-0.0516,0,129,0
0.171,0.829,0,0.5106,1,108,0
0.37,0.518,0.112,0.6103,0,51,0
0.632,0.368,0,0.7319,4,32,0
0.227,0.773,0,0.6486,0,105,6
0.167,0.7,0.132,-0.0258,0,110,0
0,1,0,0,0,43,0
0,1,0,0,0,99,2
0,1,0,0,1,25,0
0,0.721,0.279,-0.4767,1,60,4
0,0.914,0.086,-0.1759,0,118,1
0.671,0.329,0,0.9224,0,72,0
0,0.548,0.452,-0.5106,0,43,4
0.312,0.688,0,0.7391,0,132,4
0.397,0.603,0,0.8807,0,124,2
0.28,0.644,0.076,0.7537,0,96,2
0,1,0,0,1,48,0
0,1,0,0,0,32,0
0,1,0,0,0,110,1
0,1,0,0,0,36,2
0.31,0.69,0,0.8016,0,110,1
0.16,0.84,0,0.2732,0,64,0
0,1,0,0,0,80,1
0.244,0.756,0,0.4404,0,66,1
0.166,0.533,0.301,-0.5067,0,61,1
0,1,0,0,2,80,0
0,0.905,0.095,-0.296,0,115,0
0,0.744,0.256,-0.3412,0,53,2
0.094,0.906,0,0.34,1,135,1
0.522,0.478,0,0.6652,0,40,0
0.104,0.656,0.239,-0.3612,0,134,3
0.252,0.748,0,0.6597,1,107,0
0.317,0.52,0.163,0.729,0,102,4
0.213,0.787,0,0.6908,0,139,0
0,1,0,0,1,41,0
0,0.903,0.097,-0.1027,0,76,1
0.109,0.704,0.187,-0.296,0,157,0
0.74,0.26,0,0.6908,0,27,0
0.329,0.451,0.219,-0.26,0,58,0
0.318,0.682,0,0.4215,0,42,1
0.167,0.585,0.248,-0.2439,0,64,0
0.266,0.734,0,0.4404,0,65,1
0.263,0.613,0.125,0.4863,0,123,5
0,1,0,0,2,132,3
0.42,0.58,0,0.4404,0,34,0
0.273,0.727,0,0.4588,0,54,0
0,0.872,0.128,-0.296,0,98,0
0,1,0,0,0,52,2
0.406,0.594,0,0.873,0,115,2
0,1,0,0,0,69,3
0,1,0,0,0,48,0
0,1,0,0,0,24,0
0.21,0.79,0,0.3382,0,60,0
0,1,0,0,1,46,0
0,1,0,0,0,31,0
0,1,0,0,0,44,0
0,0.596,0.404,-0.5255,0,48,0
0.286,0.714,0,0.4215,0,47,3
0.48,0.52,0,0.807,0,81,0
0,1,0,0,0,21,0
0,0.904,0.096,-0.1531,0,94,1
0.3,0.7,0,0.4588,0,60,0
0,0.778,0.222,-0.6466,0,85,0
0.516,0.484,0,0.75,0,49,0
0,1,0,0,0,131,0
0.194,0.806,0,0.6996,0,140,0
0.227,0.773,0,0.5267,0,120,7
0.213,0.787,0,0.4019,0,63,2
0,1,0,0,0,42,0
0.151,0.849,0,0.4939,0,107,0
0,0.704,0.296,-0.7088,0,100,6
0,0.433,0.567,-0.8588,0,77,0
0,1,0,0,0,72,1
0.293,0.707,0,0.4404,0,48,0
0,0.774,0.226,-0.6428,0,109,4
0,0.481,0.519,-0.6595,0,57,3
0.399,0.601,0,0.7164,0,74,0
0.743,0.257,0,0.826,0,42,0
0.407,0.593,0,0.627,0,54,0
0.088,0.764,0.148,-0.3071,0,103,2
0,1,0,0,0,82,0
0,0.906,0.094,-0.3164,1,136,3
0,0.909,0.091,-0.1027,0,80,0
0.094,0.906,0,0.1695,0,109,2
0,0.774,0.226,-0.5423,0,89,0
0,1,0,0,1,42,0
0.115,0.805,0.08,0.2144,0,134,1
0.07,0.881,0.049,0.1253,0,126,1
0.39,0.61,0,0.9151,0,134,0
0,1,0,0,1,50,1
0.6,0.4,0,0.4588,0,28,0
0.287,0.558,0.155,0.2808,1,71,1
0.307,0.693,0,0.6114,0,74,0
0,0.815,0.185,-0.3612,0,77,1
0.318,0.488,0.195,0.5076,0,106,0
0.158,0.641,0.201,-0.2225,0,84,0
0.517,0.483,0,0.8168,0,60,0
0.21,0.588,0.202,0.0258,0,73,2
0.351,0.532,0.117,0.6597,0,71,3
0.44,0.32,0.24,0.3612,0,40,0
0,0.761,0.239,-0.296,0,55,1
0.271,0.729,0,0.6369,0,95,1
0.225,0.709,0.066,0.5209,0,118,10
0,0.795,0.205,-0.4767,0,64,0
0.585,0.415,0,0.8713,0,59,0
0.311,0.561,0.128,0.508,0,62,2
0,1,0,0,0,48,0
0.338,0.662,0,0.8665,0,128,1
0,1,0,0,0,76,0
0,0.556,0.444,-0.2933,0,34,0
0,1,0,0,0,117,2
0.354,0.646,0,0.5093,0,48,0
0,1,0,0,0,71,2
0,0.678,0.322,-0.5848,0,61,0
0.418,0.582,0,0.7556,0,65,0
0.431,0.32,0.248,0.3147,0,46,0
0.126,0.767,0.107,0.0869,1,93,1
0.38,0.62,0,0.8316,0,99,0
0,1,0,0,0,46,0
0,1,0,0,0,35,4
0.202,0.798,0,0.4199,0,71,1
0,1,0,0,0,42,0
0,1,0,0,0,119,0
0.325,0.675,0,0.5229,0,62,0
0.114,0.886,0,0.4019,0,134,0
0.388,0.612,0,0.2263,0,36,0
0.558,0.442,0,0.743,1,50,0
0,0.632,0.368,-0.5423,1,42,0
0,1,0,0,0,127,3
0.275,0.725,0,0.6333,0,70,0
0,0.526,0.474,-0.3818,0,38,1
0.75,0.25,0,0.7184,0,39,2
0,1,0,0,0,47,0
0.058,0.942,0,0.0772,0,131,1
0,1,0,0,0,50,0
0.222,0.487,0.292,0,0,88,2
0.481,0.519,0,0.5719,1,38,0
0.362,0.638,0,0.5267,1,44,1
0.206,0.794,0,0.4782,0,72,4
0.367,0.633,0,0.4404,0,53,0
0.385,0.615,0,0.784,0,82,3
0.161,0.839,0,0.3612,0,137,0
0.43,0.51,0.061,0.9118,0,127,0
0,0.848,0.152,-0.4003,0,114,1
0.252,0.748,0,0.4019,0,51,0
0.263,0.737,0,0.6908,0,113,2
0.175,0.825,0,0.4549,0,113,0
0.318,0.682,0,0.4215,0,47,1
0.329,0.532,0.138,0.4199,0,50,0
0.091,0.909,0,0.3382,0,120,0
0.334,0.666,0,0.7927,2,89,0
0.111,0.801,0.087,0.1376,0,118,0
0.519,0.481,0,0.9448,0,125,0
0.66,0.34,0,0.8658,0,48,1
0,1,0,0,0,49,0
0,1,0,0,1,27,0
0,1,0,0,0,38,0
0.342,0.658,0,0.6369,0,66,0
0,1,0,0,0,91,1
0.101,0.899,0,0.2023,0,106,5
0.216,0.739,0.045,0.6597,0,117,0
0.18,0.82,0,0.296,0,67,0
0.252,0.748,0,0.4019,1,61,0
0.101,0.899,0,0.2023,0,108,2
0.115,0.885,0,0.296,0,95,0
0.199,0.801,0,0.3595,0,70,4
0.599,0.401,0,0.4576,0,24,0
0.565,0.435,0,0.8856,0,78,1
0,1,0,0,0,111,3
0.247,0.617,0.136,0.4215,1,89,1
0,1,0,0,0,138,0
0.344,0.656,0,0.2732,0,37,0
0.486,0.324,0.189,0.7574,0,72,1
0,0.391,0.609,-0.5667,0,36,0
0.255,0.745,0,0.8016,0,127,2
0,0.791,0.209,-0.4404,0,65,1
0,1,0,0,1,49,0
0.695,0.305,0,0.8442,0,44,0
0.501,0.27,0.228,0.6164,0,48,1
0.487,0.513,0,0.2263,0,25,0
0.345,0.516,0.139,0.6369,1,97,0
0.195,0.513,0.292,-0.2263,0,76,0
0.3,0.7,0,0.4588,0,49,0
0.294,0.706,0,0.6124,0,77,0
0.115,0.813,0.072,0.3254,0,132,0
0.133,0.867,0,0.5473,0,122,0
0.3,0.7,0,0.678,0,88,0
0.875,0.125,0,0.7906,0,28,1
0.203,0.428,0.368,-0.4738,0,68,0
0.152,0.783,0.065,0.4404,0,116,2
0.192,0.808,0,0.1695,0,51,0
0.196,0.406,0.397,-0.4526,0,56,3
0,0.876,0.124,-0.4019,0,115,1
0,0.63,0.37,-0.7553,0,73,1
0,0.758,0.242,-0.1531,0,41,1
0,1,0,0,0,70,0
0.103,0.448,0.448,-0.8748,0,108,0
0,1,0,0,0,129,0
0,1,0,0,0,63,0
0.455,0.545,0,0.7701,0,65,0
0.2,0.8,0,0.3612,0,69,4
0,1,0,0,0,55,3
0.318,0.682,0,0.7901,0,131,3
0,1,0,0,0,98,1
0.194,0.806,0,0.4767,0,127,3
0,1,0,0,0,53,0
0,1,0,0,0,38,0
0.359,0.641,0,0.4215,0,37,1
0,1,0,0,0,71,0
0.383,0.617,0,0.3578,0,46,0
0.216,0.656,0.128,0.347,0,120,1
0,0.798,0.202,-0.5093,0,89,1
0.401,0.249,0.349,0.2103,0,50,0
0.324,0.676,0,0.5859,0,90,4
0.321,0.679,0,0.6369,0,81,2
0,1,0,0,0,58,4
0.11,0.89,0,0.453,0,127,2
0.367,0.633,0,0.4404,1,40,0
0.622,0.378,0,0.5093,0,28,0
0,1,0,0,0,48,1
0.127,0.873,0,0.4404,0,134,1
0.128,0.872,0,0.2944,0,94,0
0.472,0.528,0,0.3989,0,32,0
0,0.94,0.06,-0.0572,0,109,1
0,1,0,0,0,41,0
0.178,0.822,0,0.0772,0,39,3
0.257,0.595,0.149,0.2714,1,47,0
0,1,0,0,1,53,0
0.227,0.379,0.394,-0.2942,0,51,0
0.422,0.481,0.096,0.7519,0,68,1
0.549,0.451,0,0.6239,0,53,0
0,0.701,0.299,-0.78,2,109,4
0.44,0.56,0,0.6705,1,55,0
0.152,0.783,0.065,0.4404,0,120,2
0,0.545,0.455,-0.7579,0,78,3
0.355,0.645,0,0.296,0,32,0
0,0.725,0.275,-0.3129,0,51,1
0.558,0.442,0,0.743,0,44,2
0,1,0,0,0,104,7
0.292,0.708,0,0.765,0,112,2
0,1,0,0,1,75,0
0,0.843,0.157,-0.5994,0,134,7
0,0.755,0.245,-0.0772,0,41,1
0.382,0.618,0,0.805,0,125,1
0,1,0,0,0,63,1
0.09,0.841,0.069,0.126,0,141,1
0,1,0,0,0,44,1
0,0.577,0.423,-0.7644,0,74,3
0,1,0,0,0,37,1
0.331,0.394,0.276,0.1779,0,47,2
0.796,0.204,0,0.8313,0,36,0
0.184,0.706,0.11,0.2263,1,137,0
0.2,0.8,0,0.5411,0,84,3
0,1,0,0,0,47,0
0.523,0.477,0,0.5093,0,29,0
0,0.923,0.077,-0.2488,0,135,2
0.276,0.648,0.077,0.658,0,88,0
0.286,0.714,0,0.751,0,98,1
0.104,0.896,0,0.4199,0,138,0
0,1,0,0,0,62,3
0.317,0.683,0,0.8519,0,137,0
0,0.43,0.57,-0.6093,0,31,0
0,1,0,0,0,22,0
0,0.392,0.608,-0.4767,0,22,1
0,1,0,0,0,18,0
0,1,0,0,3,16,0
0.147,0.853,0,0.2263,0,67,0
0.369,0.511,0.12,0.6586,0,69,0
0,0.784,0.216,-0.296,1,42,0
0.67,0.33,0,0.9458,0,86,2
0,0.697,0.303,-0.188,0,36,0
0.262,0.653,0.085,0.6825,0,136,3
0.2,0.8,0,0.4588,0,89,0
0.244,0.756,0,0.4404,0,66,0
0,0.838,0.162,-0.4404,0,107,1
0.278,0.629,0.093,0.5882,0,79,4
0,0.625,0.375,-0.6597,0,63,0
0,1,0,0,0,38,1
0.367,0.633,0,0.4404,0,37,0
0.375,0.625,0,0.4588,0,41,0
0.316,0.684,0,0.5719,0,53,0
0.583,0.417,0,0.6369,0,32,0
0,0.577,0.423,-0.296,1,32,0
0,1,0,0,2,42,0
0.121,0.549,0.33,-0.5859,0,77,1
0.556,0.444,0,0.9053,0,73,0
0,0.467,0.533,-0.6914,0,40,1
0,1,0,0,0,42,1
0.095,0.503,0.401,-0.706,0,71,1
0.164,0.712,0.124,0.2675,0,138,2
0.339,0.661,0,0.8016,0,120,1
0,1,0,0,0,139,2
0,1,0,0,0,18,0
0,1,0,0,1,119,3
0.131,0.561,0.308,-0.5861,1,78,0
0.184,0.816,0,0.4019,1,90,0
0.277,0.599,0.124,0.5891,0,112,8
0.347,0.653,0,0.8173,0,113,2
0.312,0.599,0.089,0.6926,0,70,0
0.304,0.696,0,0.7814,0,132,0
0.176,0.824,0,0.4588,1,96,3
0.511,0.489,0,0.8553,0,77,0
0.42,0.58,0,0.4404,0,32,1
0,1,0,0,1,72,0
0,0.831,0.169,-0.6467,0,136,1
0,1,0,0,0,58,1
0.166,0.834,0,0.3802,0,87,1
0.278,0.722,0,0.6597,0,99,1
0.299,0.701,0,0.7494,0,86,1
0.342,0.658,0,0.632,0,49,0
0,0.471,0.529,-0.6697,0,35,0
0.254,0.746,0,0.7579,0,141,0
0,0.185,0.815,-0.6607,0,21,0
0.17,0.83,0,0.3071,0,79,0
0,1,0,0,0,26,0
0.553,0.447,0,0.7346,0,38,0
0.454,0.399,0.148,0.8264,0,114,0
0,1,0,0,0,31,0
0,1,0,0,1,63,6
0,0.488,0.512,-0.7462,0,67,2
0.197,0.803,0,0.4019,0,72,0
0,1,0,0,0,42,0
0,0.362,0.638,-0.9337,0,79,1
0.213,0.787,0,0.5859,0,87,0
0.6,0.4,0,0.4588,0,49,1
0,0.841,0.159,-0.6731,1,138,0
0,1,0,0,1,69,0
0.225,0.775,0,0.4402,1,74,0
0,1,0,0,0,25,0
0.185,0.815,0,0.3612,0,72,0
0.574,0.426,0,0.4019,0,35,1
0,0.787,0.213,-0.7297,1,103,0
0,1,0,0,1,69,0
0.423,0.577,0,0.659,0,53,0
0.228,0.772,0,0.7783,0,149,3
0,1,0,0,0,59,3
0,1,0,0,0,106,0
0,0.85,0.15,-0.4585,1,105,3
0.406,0.594,0,0.6249,0,48,0
0.087,0.913,0,0.3566,1,138,1
0.176,0.752,0.072,0.4939,0,133,3
0,0.908,0.092,-0.3013,2,138,2
0.184,0.816,0,0.6209,1,134,9
0,1,0,0,1,67,0
0.138,0.862,0,0.1139,0,74,0
0,0.824,0.176,-0.296,1,108,5
0.697,0.303,0,0.3182,0,22,0
0,1,0,0,1,96,0
0,1,0,0,0,101,1
0,0.637,0.363,-0.6113,0,42,1
0,1,0,0,0,133,1
0.639,0.361,0,0.6486,0,38,0
0,1,0,0,0,51,0
0,1,0,0,1,41,0
0,0.775,0.225,-0.4939,1,71,0
0,1,0,0,0,72,0
0,0.849,0.151,-0.3939,2,91,0
0.262,0.738,0,0.5994,0,64,0
0.369,0.631,0,0.6249,0,55,0
0,0.822,0.178,-0.0772,0,46,0
0,1,0,0,0,31,0
0.15,0.85,0,0.4588,0,122,3
0.333,0.667,0,0.4574,1,50,0
0.744,0.256,0,0.4404,0,19,0
0.429,0.571,0,0.4588,0,43,1
0.074,0.597,0.329,-0.8504,7,108,0
0,0.337,0.663,-0.7096,0,37,0
0.434,0.566,0,0.3182,0,31,0
0,1,0,0,0,18,0
0.18,0.82,0,0.5106,0,93,3
0,1,0,0,0,12,0
0,0.655,0.345,-0.2755,0,32,0
0,0.826,0.174,-0.3213,0,81,0
0,0.879,0.121,-0.296,1,102,0
0.274,0.726,0,0.5826,0,79,0
0.178,0.822,0,0.0772,0,41,0
0.656,0.344,0,0.9523,0,101,0
0.254,0.746,0,0.7804,0,138,1
0.317,0.683,0,0.6784,0,81,3
0.446,0.357,0.196,0.7184,0,100,2
0,0.759,0.241,-0.5423,0,62,0
0,1,0,0,0,36,0
0,1,0,0,0,14,0
0.5,0.5,0,0.4588,0,32,0
0.73,0.27,0,0.4019,0,22,0
0.172,0.747,0.08,0.3802,0,86,2
0,1,0,0,0,47,0
0.615,0.385,0,0.75,0,33,0
0,1,0,0,1,67,1
0.17,0.83,0,0.6696,1,133,1
0,1,0,0,0,102,7
0,1,0,0,0,33,0
0.283,0.315,0.402,-0.2808,0,35,2
0.553,0.395,0.052,0.9551,0,131,2
0.172,0.828,0,0.4019,0,73,0
0.162,0.838,0,0.4404,0,106,0
0.383,0.459,0.158,0.531,0,55,0
0.095,0.905,0,0.2263,0,121,1
0,0.815,0.185,-0.1513,0,48,0
0.188,0.74,0.072,0.5811,0,135,2
0,1,0,0,0,50,1
0.153,0.847,0,0.4404,0,116,1
0.372,0.585,0.043,0.8934,0,132,3
0.102,0.612,0.286,-0.4019,0,92,2
0.225,0.775,0,0.4404,0,71,3
0,0.592,0.408,-0.7351,1,88,3
0.403,0.597,0,0.4019,0,37,0
0.13,0.243,0.627,-0.923,0,64,0
0,1,0,0,0,64,1
0.116,0.884,0,0.4404,0,133,1
0.152,0.783,0.065,0.4404,0,116,2
0.252,0.748,0,0.6588,1,105,3
0.593,0.407,0,0.807,0,47,0
0,0.577,0.423,-0.296,0,30,0
0,1,0,0,1,61,3
0.474,0.526,0,0.6597,0,62,0
0,1,0,0,0,39,0
0.482,0.518,0,0.4199,0,27,0
0.326,0.674,0,0.4404,1,47,0
0,0.885,0.115,-0.0772,0,76,5
0.565,0.435,0,0.3818,0,25,1
0,1,0,0,0,85,0
0.231,0.627,0.141,0.3182,0,128,3
0.429,0.571,0,0.926,0,127,1
0.385,0.615,0,0.8827,0,120,0
0.657,0.343,0,0.8254,0,42,0
0.3,0.7,0,0.7825,0,105,0
0,1,0,0,0,42,6
0.272,0.728,0,0.1258,0,36,0
0.176,0.638,0.186,-0.04,0,69,0
0.261,0.532,0.207,0.2031,0,78,0
0,1,0,0,1,133,3
0.386,0.371,0.243,0.4003,0,62,0
0,0.884,0.116,-0.3612,0,124,4
0.116,0.553,0.331,-0.5972,0,71,0
0,1,0,0,0,44,7
0.337,0.529,0.135,0.4939,0,90,3
0.152,0.848,0,0.3252,0,89,1
0.163,0.837,0,0.6249,0,121,1
0,1,0,0,1,64,0
0.075,0.925,0,0.1406,0,120,0
0.219,0.651,0.13,0.2278,1,95,0
0.125,0.875,0,0.2822,0,87,0
0.151,0.849,0,0.4927,0,113,2
0.141,0.79,0.069,0.3134,0,82,0
0,1,0,0,0,129,3
0.151,0.799,0.05,0.5996,2,125,0
0,0.602,0.398,-0.765,0,71,1
0,1,0,0,0,29,0
0.308,0.692,0,0.7696,0,92,0
0.703,0.297,0,0.7964,0,42,0
0.476,0.296,0.228,0.8209,0,97,0
0.493,0.507,0,0.9274,1,120,0
0,0.648,0.352,-0.7598,1,85,0
0.497,0.503,0,0.836,0,79,1
0,1,0,0,0,22,0
0,1,0,0,0,23,1
0,0.794,0.206,-0.0772,0,33,0
0.156,0.844,0,0.6219,0,135,0
0,0.694,0.306,-0.296,0,41,0
0,1,0,0,0,28,0
0.122,0.763,0.115,0.0516,0,138,5
0.487,0.513,0,0.2263,0,30,0
0,1,0,0,0,70,1
0,1,0,0,0,19,0
0,1,0,0,0,56,1
0,0.927,0.073,-0.2057,0,138,2
0.179,0.821,0,0.5399,0,96,1
0.181,0.819,0,0.6249,0,141,0
0.321,0.445,0.234,0.3734,0,111,2
0.172,0.828,0,0.3612,0,72,1
0.656,0.344,0,0.694,0,27,0
0,1,0,0,0,57,2
0.352,0.603,0.044,0.8932,0,124,1
0.353,0.506,0.141,0.5572,0,79,1
0,1,0,0,0,25,0
0.253,0.747,0,0.5256,0,73,1
0.333,0.667,0,0.7906,1,108,4
0.125,0.78,0.096,0.1426,0,107,2
0,0.588,0.412,-0.5423,0,36,1
0,1,0,0,0,19,0
0,1,0,0,0,12,0
0,0.492,0.508,-0.4767,1,33,0
0.205,0.494,0.301,-0.3331,0,63,1
0,1,0,0,0,33,0
0,0.872,0.128,-0.296,0,83,1
0.312,0.688,0,0.6992,0,116,2
0,0.826,0.174,-0.2244,0,73,0
0.114,0.722,0.164,0.1366,0,137,3
0.255,0.496,0.248,0.0258,0,52,5
0.276,0.724,0,0.6369,0,81,9
0.174,0.826,0,0.6114,0,117,0
0.188,0.671,0.141,0.1779,0,78,2
0.184,0.816,0,0.4019,0,71,0
0.156,0.844,0,0.5707,1,111,0
0,0.714,0.286,-0.6369,0,112,2
0.747,0.253,0,0.7088,0,40,0
0.087,0.691,0.222,-0.5719,1,138,0
0.393,0.467,0.14,0.5859,0,73,6
0,1,0,0,0,86,7
0,0.607,0.393,-0.7033,0,76,0
0,0.763,0.237,-0.4767,0,76,0
0.25,0.75,0,0.5673,0,75,1
0.221,0.779,0,0.481,0,66,0
0.455,0.429,0.116,0.8825,0,119,0
0.388,0.612,0,0.2263,1,21,0
0,1,0,0,2,28,0
0.262,0.584,0.153,0.3595,0,58,0
0,0.682,0.318,-0.4215,0,44,2
0.208,0.435,0.357,-0.7024,2,121,0
0.787,0.213,0,0.8126,0,28,0
0,1,0,0,0,68,0
0.155,0.723,0.122,0.1511,0,89,1
0,0.577,0.423,-0.296,0,27,0
0,1,0,0,0,105,0
0.425,0.575,0,0.8774,1,118,2
0.301,0.699,0,0.7096,0,103,0
0.705,0.295,0,0.8006,1,29,0
0.56,0.353,0.086,0.9198,0,101,1
0,1,0,0,0,47,3
0,0.714,0.286,-0.1531,0,34,1
0.454,0.546,0,0.9229,0,127,0
0.385,0.615,0,0.6124,0,50,0
0.545,0.455,0,0.7184,0,50,2
0.206,0.794,0,0.3818,1,69,1
0,0.804,0.196,-0.296,0,67,5
0.142,0.769,0.088,0.1779,0,73,0
0.592,0.408,0,0.8906,0,62,0
0.225,0.646,0.129,0.2331,0,106,1
0.371,0.476,0.152,0.5106,0,44,1
0,1,0,0,0,23,0
0.125,0.875,0,0.4588,1,134,6
0,1,0,0,0,138,0
0,1,0,0,0,41,0
0,1,0,0,0,129,3
0.341,0.659,0,0.6908,0,77,5
0,1,0,0,2,95,1
0.427,0.573,0,0.7371,1,62,1
0.427,0.573,0,0.7717,0,65,0
0,0.738,0.262,-0.357,0,56,0
0,1,0,0,0,67,3
0.522,0.478,0,0.507,0,32,0
0,1,0,0,0,27,0
0.231,0.769,0,0.4588,0,69,1
0,0.639,0.361,-0.3089,0,33,1
0.422,0.578,0,0.743,0,80,2
0.246,0.455,0.299,-0.1511,0,56,1
0.225,0.775,0,0.4404,0,72,0
0.189,0.811,0,0.4497,0,90,1
0.208,0.649,0.143,0.25,0,77,0
0,1,0,0,0,75,0
0.2,0.8,0,0.3612,0,73,0
0,1,0,0,0,113,3
0.248,0.688,0.064,0.6124,0,104,2
0,0.75,0.25,-0.25,1,41,0
0,0.533,0.467,-0.5423,0,34,0
0.121,0.635,0.244,-0.4796,0,105,4
0.359,0.641,0,0.5204,2,44,0
0.08,0.92,0,0.0572,0,98,3
0.327,0.537,0.136,0.6826,1,90,4
0,0.643,0.357,-0.6124,0,70,3
0,1,0,0,2,50,0
0.263,0.61,0.126,0.4824,1,104,7
0,1,0,0,0,92,0
0.15,0.85,0,0.4902,0,126,3
0,1,0,0,0,22,1
0.504,0.496,0,0.7269,0,42,1
0,1,0,0,0,139,2
0,0.645,0.355,-0.296,0,34,0
0.063,0.791,0.146,-0.5487,0,136,2
0.6,0.4,0,0.4588,0,23,0
0.058,0.942,0,0.0772,0,116,2
0.259,0.741,0,0.4215,0,63,0
0,1,0,0,0,14,0
0.592,0.408,0,0.4404,0,22,0
0.638,0.362,0,0.6476,0,36,1
0,1,0,0,2,48,0
0.182,0.597,0.22,-0.296,0,136,2
0.166,0.834,0,0.2924,0,75,0
0,1,0,0,0,47,4
0.165,0.585,0.25,-0.3818,0,74,2
0,0.669,0.331,-0.5362,2,54,0
0,0.752,0.248,-0.6808,0,133,0
0,1,0,0,0,65,0
0.331,0.669,0,0.8856,0,137,0
0.3,0.7,0,0.4588,0,52,0
0.246,0.754,0,0.7081,0,115,1
0.17,0.83,0,0.476,0,138,1
0,1,0,0,0,141,1
0.217,0.505,0.278,-0.2975,0,82,0
0,0.846,0.154,-0.4432,0,107,2
0.295,0.705,0,0.4466,0,51,5
0.494,0.506,0,0.8316,0,60,1
0,0.808,0.192,-0.1695,0,51,3
0,0.725,0.275,-0.2244,0,39,1
0.374,0.626,0,0.6582,0,78,4
0.157,0.843,0,0.4215,0,96,2
0.196,0.608,0.196,0,0,76,1
0.2,0.8,0,0.4574,0,85,0
0.087,0.513,0.401,-0.8689,0,128,1
0,0.794,0.206,-0.0772,0,39,1
0.159,0.714,0.126,0.1531,1,84,0
0.474,0.526,0,0.4019,0,25,2
0,1,0,0,1,110,1
0,1,0,0,1,26,0
0.49,0.51,0,0.8625,0,69,0
0.152,0.783,0.065,0.4404,0,121,2
0,0.896,0.104,-0.2732,0,119,0
0.114,0.725,0.161,-0.2263,0,89,1
0,0.915,0.085,-0.1942,1,103,2
0.08,0.772,0.148,-0.4767,1,132,3
0.318,0.682,0,0.4215,0,41,0
0.124,0.876,0,0.3089,0,100,2
0,1,0,0,0,64,3
0,0.652,0.348,-0.1531,0,30,4
0,1,0,0,0,36,0
0.275,0.725,0,0.2263,0,36,4
0.146,0.854,0,0.2997,0,91,5
0,1,0,0,1,64,0
